sha256,apt_group,c2,Subdomain,Domain
cb457186690b39f2474f786c0ddf6ae64c39668a81c953a2c639d074e48aef63,apt2015,paulx.no-ip.biz:53,paulx,no-ip
c8066ab6a2fcbf4ac541b36921d29e8b4dcbd04df5ac62c6f2a44da8db322317,apt2015,onyedi123.no-ip.net:5552,onyedi123,no-ip
c6075cdf0c835b3bb3e363894b3812b70b48516f5c0b083554827f04cc6cc9b8,apt2015,login-servers.ddns.net:4444,login-servers,ddns
cfb7d7c6a5dbda5737e492bb2bacfecd975a4c0977050184a948dd5c25ab8b7d,apt2015,taskmgr.serveftp.com:700,taskmgr,serveftp
cfb7d7c6a5dbda5737e492bb2bacfecd975a4c0977050184a948dd5c25ab8b7d,apt2015,taskmgr.servehttp.com:700,taskmgr,servehttp
b9fe8aa57a696c017889344d24fb813ab6d85b30592e1438c2ae7d9220ebf47a,apt2015,127.0.0.1:2232,,127.0.0.1
b9fe8aa57a696c017889344d24fb813ab6d85b30592e1438c2ae7d9220ebf47a,apt2015,froidthefucker.ddns.net:2232,froidthefucker,ddns
b7e6a98f0e2ef80003c42c5ecd2574526f82a56fb3e9c2f6c4bd6b3d6e965126,apt2015,y98.no-ip.biz:1604,y98,no-ip
b2efb0253290b46c481c3faa86408aea7e0dd0b4e02bde3a7b8c0a2c24838ad8,apt2015,176.115.70.97:5552,,176.115.70.97
aed8b0be53abc3873bd787751831cc1c3494968496d4c5218193a1001389cacd,apt2015,connectorsesuser.myftp.biz:3303,connectorsesuser,myftp
aa13838efc510ab8890bd89c5f4b1600190bb4aeb26af7b1fe8cf7f5620b4909,apt2015,nor.strangled.net:9033,nor,strangled
6a0d1ea10ad7821a2b07ab5b1aa71365a1d3af06788154025eb30314823b9670,apt2015,taskmgr.redirectme.net:2012,taskmgr,redirectme
6a0d1ea10ad7821a2b07ab5b1aa71365a1d3af06788154025eb30314823b9670,apt2015,taskmgr.servehttp.com:2008,taskmgr,servehttp
647dc0a8981f507602d2b8963420892e253742c5f93536e5a857ac585a9544a6,apt2015,taskmgr.redirectme.net:2012,taskmgr,redirectme
647dc0a8981f507602d2b8963420892e253742c5f93536e5a857ac585a9544a6,apt2015,taskmgr.servehttp.com:2008,taskmgr,servehttp
aef41038141ffaa970d9d2688af8065a82d01252823965d9b56cba40bbdd0669,apt2015,taskmgr.redirectme.net:2012,taskmgr,redirectme
aef41038141ffaa970d9d2688af8065a82d01252823965d9b56cba40bbdd0669,apt2015,taskmgr.servehttp.com:2008,taskmgr,servehttp
9701370e99061f9e4ad963c2229361edf5b963c880dc51d7ac4702438f98fdff,apt2015,93.190.138.136:443,,93.190.138.136
9d6cc6254427c9032fa0aef4f42959c8ed8ea746f236c09ab00b0afa21f11e18,apt2015,109.87.231.216:81,,109.87.231.216
9d41cf0ebcca829453644dd63417442640992586234ea3c1b5e212dfa322df58,apt2015,109.87.231.216:1604,,109.87.231.216
ee01d0926b80695ca6413e97ff4e824ada0f09fced5ecd00231c7e287336b112,apt2015,93.190.138.136:443,,93.190.138.136
96f89ae023dccbebf8bfd49962befb97360c5d0ab60ffcc550a312cb6a1d8205,apt2015,109.87.231.216:1604,,109.87.231.216
c10f703839ec0a82a248883b1b8885747b5fb145d0aeb0bad71e06980425a4fa,apt2015,lolinha.no-ip.org:200,lolinha,no-ip
c10f703839ec0a82a248883b1b8885747b5fb145d0aeb0bad71e06980425a4fa,apt2015,ruley.no-ip.org:200,ruley,no-ip
c10f703839ec0a82a248883b1b8885747b5fb145d0aeb0bad71e06980425a4fa,apt2015,wjwj.no-ip.org:200,wjwj,no-ip
93755e5ce7cc50509e5a03fff5f6cdbb71020951da8548310c4fe68c1fa56661,apt2015,darkdaniblack.no-ip.biz:1604,darkdaniblack,no-ip
f01365756d66ccbab46c7516224d3ac8eb709b251fccca6ceaf9f3a253959ac6,apt2015,84.11.146.62:21300,,84.11.146.62
e57653ec973719780bdd85c6fa09d25d61848c421c3819de02f3ea24a1235456,apt2015,taskmgr.redirectme.net:2012,taskmgr,redirectme
e57653ec973719780bdd85c6fa09d25d61848c421c3819de02f3ea24a1235456,apt2015,taskmgr.servehttp.com:2008,taskmgr,servehttp
8c2eae88d831541e6bafef1c4557694b1611ce4c4fcf82cd565ff5e8eb60f7ba,apt2015,109.87.231.216:1604,,109.87.231.216
01468b1d3e089985a4ed255b6594d24863cfd94a647329c631e4f4e52759f8a9,apt2015,http://pandorasong.com:443/access/,,pandorasong
773dd394707e7cade480bacd4d9f90d35be83c397a50e60ad016937cd3213566,apt2015,80.241.223.128:27373,,80.241.223.128
773dd394707e7cade480bacd4d9f90d35be83c397a50e60ad016937cd3213566,apt2015,80.241.223.128:27374,,80.241.223.128
84529a1f6f8eb850ecd505d833592d5e7a2a17d797f1dbb02360283459409d75,apt2015,127.0.0.1:224,,127.0.0.1
84529a1f6f8eb850ecd505d833592d5e7a2a17d797f1dbb02360283459409d75,apt2015,workshopnc.ddns.net:224,workshopnc,ddns
81e93901c6251794a035c30a80bc05b5546ba44c0878d2e9062b0aaedf93eb7c,apt2015,connectorsesuser.myftp.biz:1604,connectorsesuser,myftp
814e455f4bee7cbf103c29a3b6f1a06f7dc3bbe2185f1bf13d29c6e08e33af5c,apt2015,test777test.ddns.net:1604,test777test,ddns
0d05a3ea032efba809a6695af39b848ca801d5dadc96f1e572a217194185055a,apt2015,conhost.servehttp.com:2012,conhost,servehttp
0d05a3ea032efba809a6695af39b848ca801d5dadc96f1e572a217194185055a,apt2015,dllhost.servehttp.com:2008,dllhost,servehttp
0ff72ba33898c07eb26ffea210fab9fbe199aa54f55b2be68b9dea94273e624a,apt2015,conhost.servehttp.com:2008,conhost,servehttp
0ff72ba33898c07eb26ffea210fab9fbe199aa54f55b2be68b9dea94273e624a,apt2015,dllhost.servehttp.com:2012,dllhost,servehttp
725933eb961e119e1a2d9ba8da928be65d7e4553d037f745465eaaead54977d2,apt2015,hacker2015.no-ip.org:1177,hacker2015,no-ip
710960677066beba4db33a62e59d069676ffce4a01e63dc968ad7446158f55d6,apt2015,kingking.minecraftnoob.com:6060,kingking,minecraftnoob
6f9159627eae1325b6d03804536ae72fa6544587747aa597122414c43fef32d1,apt2015,arixn.ddns.net:1604,arixn,ddns
1f76c2957c2c39ec83a817479dda38c5047d153dbe466c2aabff7b4354e0647f,apt2015,taskmgr.serveftp.com:700,taskmgr,serveftp
1f76c2957c2c39ec83a817479dda38c5047d153dbe466c2aabff7b4354e0647f,apt2015,taskmgr.servehttp.com:700,taskmgr,servehttp
0ace1eb531859e4b44762e7af5b7ad4936b99aacd1466fe72cbe31a92886b0d8,apt2015,taskmgr.serveftp.com:700,taskmgr,serveftp
0ace1eb531859e4b44762e7af5b7ad4936b99aacd1466fe72cbe31a92886b0d8,apt2015,taskmgr.servehttp.com:700,taskmgr,servehttp
8fed95fc789cb3c00e822776dd1d0e1586095b85849f2b7c29e4a4b649d066fa,apt2015,80.241.223.128:27373,,80.241.223.128
8fed95fc789cb3c00e822776dd1d0e1586095b85849f2b7c29e4a4b649d066fa,apt2015,80.241.223.128:27474,,80.241.223.128
6484651244da52bb8825d38d7f21aac2a71bb20ccee1c9e93ec5d24ab590fa11,apt2015,109.87.231.216:1604,,109.87.231.216
603e5ef8b01ea49318242858e5b9db4155c86549e30a908e905e809b898594b0,apt2015,kimolo.ddnsking.com:999,kimolo,ddnsking
60396eed12aec83242a5bfc22a6931e53c63c3b98c017b7a39017b1e9631a438,apt2015,bastile.zapto.org:1080,bastile,zapto
60396eed12aec83242a5bfc22a6931e53c63c3b98c017b7a39017b1e9631a438,apt2015,bastile.zapto.org:25,bastile,zapto
60396eed12aec83242a5bfc22a6931e53c63c3b98c017b7a39017b1e9631a438,apt2015,bastile.zapto.org:443,bastile,zapto
60396eed12aec83242a5bfc22a6931e53c63c3b98c017b7a39017b1e9631a438,apt2015,bastile.zapto.org:80,bastile,zapto
60396eed12aec83242a5bfc22a6931e53c63c3b98c017b7a39017b1e9631a438,apt2015,bastile.zapto.org:8080,bastile,zapto
60396eed12aec83242a5bfc22a6931e53c63c3b98c017b7a39017b1e9631a438,apt2015,netupdater.hopto.org:1080,netupdater,hopto
60396eed12aec83242a5bfc22a6931e53c63c3b98c017b7a39017b1e9631a438,apt2015,netupdater.hopto.org:443,netupdater,hopto
60396eed12aec83242a5bfc22a6931e53c63c3b98c017b7a39017b1e9631a438,apt2015,netupdater.hopto.org:80,netupdater,hopto
60396eed12aec83242a5bfc22a6931e53c63c3b98c017b7a39017b1e9631a438,apt2015,netupdater.hopto.org:8080,netupdater,hopto
60396eed12aec83242a5bfc22a6931e53c63c3b98c017b7a39017b1e9631a438,apt2015,roundabout.sytes.net:1080,roundabout,sytes
60396eed12aec83242a5bfc22a6931e53c63c3b98c017b7a39017b1e9631a438,apt2015,roundabout.sytes.net:443,roundabout,sytes
60396eed12aec83242a5bfc22a6931e53c63c3b98c017b7a39017b1e9631a438,apt2015,roundabout.sytes.net:80,roundabout,sytes
60396eed12aec83242a5bfc22a6931e53c63c3b98c017b7a39017b1e9631a438,apt2015,roundabout.sytes.net:8080,roundabout,sytes
5d54ecab41e5fc7a1e3cc22772d3ee7f9f0831238de72b45cca9b4d45f79a952,apt2015,109.87.231.216:81,,109.87.231.216
7525af4888f939e7a1df51bb8737a887af0b705d72e89a0b573f35ea57ace888,apt2015,lolinha.no-ip.org:200,lolinha,no-ip
7525af4888f939e7a1df51bb8737a887af0b705d72e89a0b573f35ea57ace888,apt2015,ruley.no-ip.org:200,ruley,no-ip
7525af4888f939e7a1df51bb8737a887af0b705d72e89a0b573f35ea57ace888,apt2015,wjwj.no-ip.org:200,wjwj,no-ip
5a1605492e82a5fa325fe97f4e859591dc2cbd9c18bec3ad26c1c2ef09e358b5,apt2015,109.87.231.216:1604,,109.87.231.216
58ae22c13ef6d9addfd8e38d96bf72d9ad17be2dc036063031e327cd014e2351,apt2015,127.0.0.1:1604,,127.0.0.1
58ae22c13ef6d9addfd8e38d96bf72d9ad17be2dc036063031e327cd014e2351,apt2015,127.0.0.1:25565,,127.0.0.1
58ae22c13ef6d9addfd8e38d96bf72d9ad17be2dc036063031e327cd014e2351,apt2015,192.168.1.10:1604,,192.168.1.10
58ae22c13ef6d9addfd8e38d96bf72d9ad17be2dc036063031e327cd014e2351,apt2015,192.168.1.10:25565,,192.168.1.10
58ae22c13ef6d9addfd8e38d96bf72d9ad17be2dc036063031e327cd014e2351,apt2015,kfirg1.ddns.net:1604,kfirg1,ddns
58ae22c13ef6d9addfd8e38d96bf72d9ad17be2dc036063031e327cd014e2351,apt2015,kfirg1.ddns.net:25565,kfirg1,ddns
5805998f30d7a5a5ef61140d0b61e86fe2fedf195e75124beefb3c831447d8ed,apt2015,paddlesoft.zapto.org:1604,paddlesoft,zapto
57cbec5317cb03e69bb5c9ffc01852c4bd65e7905ce75b42086715cd72c057fd,apt2015,a89.no-ip.biz:100,a89,no-ip
571f3a5ef318aaeae60030a6d3d075843e9c00a6588cdc96122ef9be6aecbbe3,apt2015,127.0.0.1:1604,,127.0.0.1
571f3a5ef318aaeae60030a6d3d075843e9c00a6588cdc96122ef9be6aecbbe3,apt2015,127.0.0.1:25565,,127.0.0.1
571f3a5ef318aaeae60030a6d3d075843e9c00a6588cdc96122ef9be6aecbbe3,apt2015,192.168.1.11:1604,,192.168.1.11
571f3a5ef318aaeae60030a6d3d075843e9c00a6588cdc96122ef9be6aecbbe3,apt2015,192.168.1.11:25565,,192.168.1.11
571f3a5ef318aaeae60030a6d3d075843e9c00a6588cdc96122ef9be6aecbbe3,apt2015,kfir1253.no-ip.biz:1604,kfir1253,no-ip
571f3a5ef318aaeae60030a6d3d075843e9c00a6588cdc96122ef9be6aecbbe3,apt2015,kfir1253.no-ip.biz:25565,kfir1253,no-ip
56ca9845318be57a293fb7bf3b8b0fbfab51f3e3748bf2ddf2f2316d2cf0538d,apt2015,getricherz.no-ip.biz:1015,getricherz,no-ip
5648b43285cfa6557a7e4b70b31dbd15e7bc6b3643eec9537bea82a0367776b4,apt2015,test777test.ddns.net:1604,test777test,ddns
53d210e4071f82b4b738bc7b2b1aae5831a37ae4372dfca3f09336838f50fb94,apt2015,test777test.ddns.net:1604,test777test,ddns
49614e87a0b76a4a563f25bfda0c2573ee38b4b4c8ca3b2e526746484391489b,apt2015,csgo1.mooo.com:1604,csgo1,mooo
e5e813c75ddb731134434a7db9bf0e378122a6af7b1e3265750ba3f59a7061c1,apt2015,84.11.146.62:44110,,84.11.146.62
5c9fdc2f5ea481eeac1bfca8c1e735a2215a2e4e57ef04463d5c8f7ffe504724,apt2015,80.241.223.128:27373,,80.241.223.128
5c9fdc2f5ea481eeac1bfca8c1e735a2215a2e4e57ef04463d5c8f7ffe504724,apt2015,80.241.223.128:27374,,80.241.223.128
41a53b884711b38b5fa0b1324be720b9bcebe48c63c68ab307a699d1b4ed4062,apt2015,anonymous2325.no-ip.info:1604,anonymous2325,no-ip
3aa12e41014f608f6c49310ccff5cca8199939872fbdcef66e6b6c48109e6a7f,apt2015,anonymous2325.no-ip.info:1604,anonymous2325,no-ip
e33e84eaa3927718708265517dc6d1fd5ef16fca47dc818505a6c7216cd162fd,apt2015,taskmgr.serveftp.com:700,taskmgr,serveftp
e33e84eaa3927718708265517dc6d1fd5ef16fca47dc818505a6c7216cd162fd,apt2015,taskmgr.servehttp.com:700,taskmgr,servehttp
3928ea510a114ad0411a3528cd894f6b65f59e3d52532d3e0c35157b1de27651,apt2015,185.77.128.65:2122,,185.77.128.65
32dfff3c64e62fd182c1e22944ba8a92508b987083960be42d27742344e4e843,apt2015,real.jumpingcrab.com:1604,real,jumpingcrab
2ec3a4843a4143dcbc8ab51b9f5d08b9dbb32d1aed09be265d71d443d2039262,apt2015,109.87.231.216:1604,,109.87.231.216
ab40d67f4ed686f8f7cf686fc9c8a6f9f8f2b6fd80e0bf8e129875e2e428f24e,apt2015,lolinha.no-ip.org:200,lolinha,no-ip
ab40d67f4ed686f8f7cf686fc9c8a6f9f8f2b6fd80e0bf8e129875e2e428f24e,apt2015,wjwj.no-ip.org:200,wjwj,no-ip
842e8c6b7b7c3d5e2ce35d04c01af35796b702e81174bc62dabaecd74522b9df,apt2015,84.11.146.62:44110,,84.11.146.62
2b5a5d0754267b92b8b554ebfdd9f4664567fce2843ee253a95f283732e66185,apt2015,jebozovan.no-ip.org:81,jebozovan,no-ip
2a10aa2626f4afdade579376ff9dbd0c3d59faf3ad049ae2b512e521ecaa4588,apt2015,109.87.231.216:1604,,109.87.231.216
27989136ce5c5a543a85115f8c360bf12c467ca9f5d24db1b84e7bc22fab1b8c,apt2015,paddlesoft.zapto.org:1604,paddlesoft,zapto
26ea3f4271edf083ed7a03bd40b79e8811faf0b175285fa6bbf5d02211c86e63,apt2015,getricherz.no-ip.biz:1015,getricherz,no-ip
26c6167dfcb7cda40621a952eac03b87a2f0dff1769ab9d09dafd09edc1a4c29,apt2015,summertime.dynssl.com:1604,summertime,dynssl
1fd4bc2c7a94c377fabf1b915057e911a4f0e1292ec47aaefc0d196adf582111,apt2015,chavbomb.no-ip.info:1604,chavbomb,no-ip
038ee601e4d9702cf23133b7bf694beb5d28afb999739c354c4d6e0f7c269f22,apt2015,taskmgr.redirectme.net:2012,taskmgr,redirectme
038ee601e4d9702cf23133b7bf694beb5d28afb999739c354c4d6e0f7c269f22,apt2015,taskmgr.servehttp.com:2008,taskmgr,servehttp
1dffb5af3c6718f3435ed6ba62e559b905c130c49ba2d2b54e27e1fd8c4730f8,apt2015,176.36.142.63:5555,,176.36.142.63
1d15003732430c004997f0df7cac7749ae10f992bea217a8da84e1c957143b1c,apt2015,aski.eating-organic.net:1605,aski,eating-organic
1adc4f09c95abfa7287bfc393550fc7ff1068c2efd331945f7f848bdccf4cb08,apt2015,127.0.0.1:1604,,127.0.0.1
1adc4f09c95abfa7287bfc393550fc7ff1068c2efd331945f7f848bdccf4cb08,apt2015,inceilknur96.duckdns.org:1604,inceilknur96,duckdns
dcea2e230e0d0c483e0b816f4a8b58d9c0f0eab18a2d4db03a04fa257dcce4d9,apt2015,taskmgr.redirectme.net:2012,taskmgr,redirectme
dcea2e230e0d0c483e0b816f4a8b58d9c0f0eab18a2d4db03a04fa257dcce4d9,apt2015,taskmgr.servehttp.com:2008,taskmgr,servehttp
15e3c8b2cfb1fae0a187233dedbc4c2ae516b5263c8f1e46ff0cff4c4d1e5f75,apt2015,127.0.0.1:53,,127.0.0.1
15e3c8b2cfb1fae0a187233dedbc4c2ae516b5263c8f1e46ff0cff4c4d1e5f75,apt2015,milove.duckdns.org:53,milove,duckdns
15e3c8b2cfb1fae0a187233dedbc4c2ae516b5263c8f1e46ff0cff4c4d1e5f75,apt2015,paulx.no-ip.biz:100,paulx,no-ip
15e3c8b2cfb1fae0a187233dedbc4c2ae516b5263c8f1e46ff0cff4c4d1e5f75,apt2015,paulx.no-ip.biz:53,paulx,no-ip
a8379b51bbc6b2bb37ca4d15afb59dd645cb565ee3f0460ff0bd257352d85c6c,apt2015,conhost.servehttp.com:2008,conhost,servehttp
a8379b51bbc6b2bb37ca4d15afb59dd645cb565ee3f0460ff0bd257352d85c6c,apt2015,dllhost.servehttp.com:2012,dllhost,servehttp
0b3acfcc16ddb5134031f929db7cf11974b716cc85832e196abc61cb2054e4c2,apt2015,127.0.0.1:1500,,127.0.0.1
0b3acfcc16ddb5134031f929db7cf11974b716cc85832e196abc61cb2054e4c2,apt2015,127.0.0.1:53,,127.0.0.1
0b3acfcc16ddb5134031f929db7cf11974b716cc85832e196abc61cb2054e4c2,apt2015,aromate101.dynu.com:1500,aromate101,dynu
0b3acfcc16ddb5134031f929db7cf11974b716cc85832e196abc61cb2054e4c2,apt2015,aromate101.dynu.com:53,aromate101,dynu
0b3acfcc16ddb5134031f929db7cf11974b716cc85832e196abc61cb2054e4c2,apt2015,paulx.no-ip.biz:1500,paulx,no-ip
0b3acfcc16ddb5134031f929db7cf11974b716cc85832e196abc61cb2054e4c2,apt2015,paulx.no-ip.biz:53,paulx,no-ip
0b02b38446b4fc57afd1ab12404c371fac5c573be2b2e621b5d932747ee900cc,apt2015,134.249.157.192:1604,,134.249.157.192
09e40934fe3d7d508552a589df38b9f33c70bccef2624d5f8fb7d720256399b8,apt2015,5453.no-ip.org:1111,5453,no-ip
09e40934fe3d7d508552a589df38b9f33c70bccef2624d5f8fb7d720256399b8,apt2015,5453.no-ip.org:2222,5453,no-ip
09e40934fe3d7d508552a589df38b9f33c70bccef2624d5f8fb7d720256399b8,apt2015,5453.no-ip.org:3333,5453,no-ip
09e40934fe3d7d508552a589df38b9f33c70bccef2624d5f8fb7d720256399b8,apt2015,5453.no-ip.org:4444,5453,no-ip
09bd3010831fb3e8cc18460fb353548a92153cc9109cbd9f88b540494a2262ee,apt2015,127.0.0.1:224,,127.0.0.1
09bd3010831fb3e8cc18460fb353548a92153cc9109cbd9f88b540494a2262ee,apt2015,workshopnc.ddns.net:224,workshopnc,ddns
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,104.153.240.6:2222,,104.153.240.6
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,104.153.240.6:443,,104.153.240.6
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,104.153.240.6:995,,104.153.240.6
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,105.107.22.235:443,,105.107.22.235
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,105.226.141.35:443,,105.226.141.35
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,107.13.156.196:443,,107.13.156.196
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,108.17.25.169:443,,108.17.25.169
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,108.174.97.226:443,,108.174.97.226
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,108.35.23.218:995,,108.35.23.218
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,108.52.246.252:443,,108.52.246.252
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,152.26.192.39:443,,152.26.192.39
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,152.26.199.31:443,,152.26.199.31
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,152.26.199.33:443,,152.26.199.33
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,152.26.208.26:443,,152.26.208.26
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,165.166.14.123:443,,165.166.14.123
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,165.166.14.126:443,,165.166.14.126
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,172.119.71.75:995,,172.119.71.75
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,172.164.15.175:443,,172.164.15.175
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,173.160.3.209:443,,173.160.3.209
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,173.196.11.46:2222,,173.196.11.46
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,173.248.24.230:443,,173.248.24.230
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,173.70.44.171:995,,173.70.44.171
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,173.75.247.12:443,,173.75.247.12
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,173.80.75.177:443,,173.80.75.177
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,174.131.253.253:995,,174.131.253.253
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,174.48.72.160:443,,174.48.72.160
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,184.180.157.203:2222,,184.180.157.203
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,185.219.83.73:443,,185.219.83.73
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,185.244.29.195:1991,,185.244.29.195
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,189.175.109.85:443,,189.175.109.85
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,190.185.219.110:443,,190.185.219.110
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,190.80.21.204:2222,,190.80.21.204
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,198.0.111.129:995,,198.0.111.129
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,198.101.95.98:443,,198.101.95.98
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,204.193.7.206:443,,204.193.7.206
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,204.210.158.207:465,,204.210.158.207
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,206.126.49.98:443,,206.126.49.98
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,207.178.109.161:443,,207.178.109.161
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,208.104.238.29:443,,208.104.238.29
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,216.201.159.118:443,,216.201.159.118
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,216.21.168.27:50000,,216.21.168.27
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,216.210.66.233:443,,216.210.66.233
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,216.218.74.196:443,,216.218.74.196
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,216.93.143.182:995,,216.93.143.182
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,24.100.46.201:2222,,24.100.46.201
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,24.141.179.121:443,,24.141.179.121
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,24.163.83.34:443,,24.163.83.34
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,24.209.130.208:443,,24.209.130.208
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,24.45.54.50:2222,,24.45.54.50
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,24.6.28.53:443,,24.6.28.53
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,24.93.104.154:443,,24.93.104.154
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,45.37.66.4:2222,,45.37.66.4
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,47.134.236.166:443,,47.134.236.166
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,47.221.46.163:443,,47.221.46.163
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,47.223.85.33:443,,47.223.85.33
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,47.40.29.239:443,,47.40.29.239
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,47.48.236.98:2222,,47.48.236.98
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,50.111.32.211:995,,50.111.32.211
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,50.198.141.161:2078,,50.198.141.161
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,50.252.93.122:995,,50.252.93.122
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,50.32.209.140:443,,50.32.209.140
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,50.42.189.206:993,,50.42.189.206
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,50.84.26.190:443,,50.84.26.190
52cb02da0462fdd08d537b2c949e2e252f7a7a88354d596e9f5c9f1498d1c68f,apt2015,63.79.135.0:443,,63.79.135.0
